Index,cityCode,pop1950,pop1955,pop1960,pop1965,pop1970,pop1975,pop1980,pop1985,pop1990,pop1995,pop2000,pop2005,pop2010,pop2015,pop2020,pop2025,pop2030
1047,21827,35,45,59,69,82,108,143,245,408,452,500,549,603,661,717,773,826
1048,21828,87,130,193,235,287,344,413,479,556,625,702,774,854,941,1023,1101,1173
1049,21853,3365,4294,5479,6969,8831,10734,13028,14278,15642,17017,18457,19276,20132,20999,21868,22916,23865
1050,21830,123,177,253,324,412,474,546,664,809,1001,1223,1277,1333,1390,1457,1553,1650
1051,21831,31,46,68,89,116,139,166,192,221,242,252,270,299,332,363,394,423
1052,21832,32,40,51,66,86,110,141,166,197,228,251,277,306,337,368,398,427
1053,21833,21,29,41,56,77,103,138,195,273,290,309,328,348,368,391,421,452
1054,21834,32,39,48,57,68,84,104,150,213,244,278,305,335,367,399,431,463
1055,21835,37,45,54,70,89,101,115,167,239,258,278,297,316,337,360,388,416
1056,21836,18,20,22,25,28,35,43,112,282,326,374,403,435,468,502,541,579
1057,21837,37,42,48,88,156,191,234,376,593,692,803,862,926,993,1061,1137,1211
1058,21838,49,65,85,122,172,230,306,358,419,499,545,602,677,762,840,908,969
1059,21839,60,76,98,122,154,200,258,301,350,394,429,462,520,586,647,700,749
1060,21841,403,593,870,1148,1506,1850,2269,2622,3023,3357,3724,4067,4442,4843,5210,5544,5837
1061,21844,44,65,96,132,180,232,298,350,411,497,552,636,716,804,885,956,1020
1062,21845,50,65,84,100,118,142,171,214,267,297,321,341,382,427,471,510,547
1063,21847,176,224,286,363,460,563,690,828,991,1127,1280,1437,1613,1807,1983,2131,2260
1064,21849,46,65,93,114,140,162,189,241,306,360,421,454,490,528,567,610,653
1065,21850,42,56,76,96,122,156,200,230,265,300,330,351,382,416,449,485,520
1066,21851,143,173,208,235,269,351,456,538,634,717,810,888,975,1068,1156,1243,1323
1067,21852,66,108,175,217,266,302,343,458,606,684,770,850,938,1034,1124,1209,1288
1068,206420,22,28,36,50,70,86,108,186,312,318,325,340,356,373,393,423,453
1069,21854,19,29,43,59,80,112,155,203,262,273,284,300,318,335,356,383,411
1070,21855,396,539,735,979,1299,1633,2049,2349,2691,3030,3405,3742,4113,4513,4875,5194,5471
1071,21856,63,80,101,129,165,222,299,407,547,612,684,754,831,914,994,1069,1140
1072,21857,58,73,93,119,151,175,202,211,222,264,313,347,385,426,465,503,539
1073,21858,47,60,76,87,101,125,155,239,363,429,505,554,609,668,724,781,834
1074,21859,100,112,125,156,192,203,214,267,330,356,383,405,428,451,478,514,550
1075,21860,59,62,65,74,85,97,111,178,279,325,379,441,514,596,672,730,781
1076,21861,29,54,99,128,163,194,231,324,447,457,469,491,514,537,566,606,649
1077,21862,298,339,387,508,664,823,1021,1359,1790,2025,2285,2499,2733,2984,3217,3433,3628
1078,205566,5,6,8,14,25,31,39,78,153,196,249,308,381,471,553,607,651
1079,21863,49,58,68,89,116,159,218,360,586,696,825,953,1100,1267,1417,1532,1630
1080,21864,34,51,74,102,139,165,196,274,380,450,531,622,729,853,964,1047,1117
1081,21865,70,83,99,128,165,217,286,376,491,562,643,728,825,932,1031,1114,1187
1082,21866,166,185,207,250,303,378,472,561,664,755,857,945,1042,1147,1246,1340,1426
1083,21867,165,192,222,291,378,450,534,591,651,699,750,803,860,920,981,1052,1121
1084,21869,23,27,32,39,49,62,80,116,167,202,242,268,297,329,360,390,419
1085,21870,25,37,54,70,89,114,146,200,270,306,346,386,430,479,525,569,609
1086,21871,60,96,154,212,289,355,437,597,812,1058,1365,1548,1755,1987,2195,2360,2502
1087,205567,29,39,53,71,95,128,171,230,306,356,411,454,500,551,600,648,693
1088,21872,80,95,112,134,167,317,600,824,1121,1323,1553,1736,1940,2164,2367,2539,2690
1089,21873,217,254,296,317,344,433,544,697,882,945,1014,1111,1218,1332,1441,1546,1643
1090,21874,28,34,41,53,69,95,132,222,367,441,529,602,686,780,865,937,1000
1091,21876,111,133,160,204,257,308,369,457,564,625,692,750,813,880,946,1015,1083
1092,21877,34,42,52,73,101,127,159,268,442,518,606,677,757,845,926,1000,1066
1093,21878,75,86,99,125,158,199,249,331,435,494,559,611,668,729,788,848,906
1094,21879,30,35,40,51,65,83,106,147,201,222,245,276,310,349,385,418,449
1095,21882,70,112,179,248,298,356,423,492,572,661,765,933,1138,1377,1579,1734,1850
1096,21888,11,13,17,30,54,100,187,294,403,536,610,671,629,590,592,640,696
1097,21891,625,778,967,1206,1505,1793,2109,2406,2682,2963,3134,3301,3405,3515,3736,4056,4361
1098,21893,165,215,280,322,369,433,510,594,685,785,868,960,1061,1172,1305,1439,1559
1099,21894,62,75,91,110,134,155,177,209,251,298,330,365,405,448,501,556,606
1100,21896,209,225,243,280,323,367,416,485,578,680,751,837,974,1134,1306,1450,1572
1101,21897,143,165,190,214,242,272,304,345,396,450,495,548,627,716,816,907,985
1102,21898,74,99,133,151,171,202,241,279,317,356,380,407,449,495,552,611,665
1103,21899,145,184,233,339,494,641,808,986,1174,1379,1507,1647,1799,1967,2172,2385,2574
1104,21900,52,65,81,100,124,150,182,211,238,264,275,287,299,311,335,369,403
1105,21903,100,122,142,161,183,225,283,348,423,510,591,690,823,982,1149,1282,1391
1106,21905,77,89,101,117,135,158,186,216,247,281,302,332,412,511,614,691,753
1107,21906,42,50,59,74,94,140,213,259,314,381,418,428,437,448,486,577,702
1108,21910,92,129,181,259,371,456,550,653,776,921,1019,1072,1127,1187,1311,1560,1893
1109,21911,6,10,19,34,62,111,201,254,319,401,498,615,759,937,1148,1398,1700
1110,21914,83,93,104,114,125,135,146,182,228,287,354,434,531,650,792,964,1173
1111,20336,43,52,63,76,92,112,135,164,199,241,292,353,428,518,615,702,783
1112,20333,167,205,250,306,374,442,499,563,636,718,810,915,1033,1167,1323,1489,1654
1113,20335,96,109,124,141,160,182,206,232,263,297,336,380,430,487,553,625,698
1114,20334,23,29,37,47,59,75,94,119,150,189,238,301,379,478,583,669,748
1115,205588,0,0,0,0,0,0,0,0,0,0,0,56,964,1030,1126,1258,1398
1116,20339,1302,1440,1592,1760,1946,2151,2378,2629,2907,3213,3553,3928,4342,4802,5358,5971,6578
1117,21925,19,26,36,47,62,75,92,113,139,177,227,268,314,368,435,509,582
1118,21928,104,110,119,132,147,180,225,297,398,509,644,793,971,1183,1395,1618,1855
1119,23352,5,6,9,13,19,29,43,62,89,116,149,194,254,329,405,477,549
1120,21930,851,871,895,942,927,978,941,907,936,988,1005,1024,1057,1091,1140,1182,1213
1121,21935,154,185,220,245,265,274,283,284,287,295,304,321,328,335,348,364,377
1122,21945,764,849,937,967,967,927,912,929,951,981,991,999,996,993,1015,1049,1077
1123,205146,726,733,740,743,708,649,623,606,604,605,611,620,635,650,676,703,725
1124,21949,234,254,274,289,304,308,320,337,349,359,370,413,445,480,517,543,560
1125,21957,319,387,440,532,635,729,774,812,870,976,1063,1189,1269,1344,1426,1502,1574
1126,21958,171,197,217,243,272,292,295,296,302,322,342,359,356,351,357,376,398
1127,21962,133,138,149,165,233,314,326,324,324,333,339,358,371,383,401,425,449
1128,21967,110,148,199,269,366,443,525,621,735,865,887,909,932,956,1014,1121,1232
1129,21972,24,37,58,85,129,198,275,347,438,552,696,816,943,1090,1324,1744,2363
1130,21973,12,14,19,27,36,47,66,96,127,145,167,214,281,370,489,656,887
1131,21974,48,70,102,144,193,258,344,430,484,551,630,721,825,944,1118,1378,1675
1132,206382,9,16,28,36,45,57,72,91,115,151,197,257,336,439,566,711,867
1133,21975,79,101,146,194,218,244,273,305,342,371,399,428,460,495,563,687,837
1134,21976,19,21,23,29,48,77,125,204,330,526,833,1316,1814,2440,3211,4043,4913
1135,21977,20,31,49,78,123,133,144,155,167,199,237,283,337,402,489,607,740
1136,21978,34,45,59,76,95,118,146,181,225,272,325,389,465,556,678,841,1025
1137,21980,24,28,34,42,57,77,104,140,190,236,284,342,412,496,608,755,919
1138,21981,49,62,83,113,163,233,335,480,689,845,975,1124,1296,1496,1781,2195,2667
1139,21982,44,51,63,76,93,106,121,138,158,196,244,303,376,467,583,727,886
1140,21985,45,52,61,71,82,96,112,131,152,178,207,241,282,329,394,488,594
1141,21986,60,72,93,122,159,195,240,295,363,412,467,529,600,681,802,987,1201
1142,21987,5,10,18,30,39,57,84,124,182,211,244,283,328,381,455,562,685
1143,21988,26,33,41,51,63,79,99,123,154,189,230,280,342,417,515,641,781
1144,21990,450,493,570,668,809,980,1186,1436,1739,1993,2236,2509,2814,3160,3696,4533,5499
1145,21991,107,111,113,114,115,129,144,161,180,203,230,260,293,331,389,479,583
1146,206381,91,102,114,128,143,160,180,202,226,253,284,319,358,402,471,579,706
1147,23537,9,21,49,60,74,91,112,139,174,226,300,399,531,706,922,1161,1414
1148,21998,114,143,179,222,268,323,389,457,515,572,633,700,774,857,993,1218,1481
1149,22003,31,47,69,103,152,224,331,438,493,547,604,666,734,810,937,1149,1397
1150,22004,35,53,99,163,211,293,407,565,785,832,881,933,988,1048,1181,1438,1748
1151,22005,123,157,229,343,542,855,1350,1861,2095,2339,2602,2895,3221,3587,4172,5111,6198
1152,22006,45,57,65,75,87,102,120,141,166,198,235,279,332,395,480,595,724
1153,22007,325,468,762,1135,1414,1890,2572,3500,4764,5983,7281,8859,10781,13123,16168,20030,24239
1154,206383,12,14,17,21,27,34,43,55,69,102,149,219,322,473,659,842,1027
1155,22008,50,64,88,121,166,218,287,378,499,538,580,625,674,728,830,1013,1233
1156,23539,33,40,48,57,69,83,100,120,144,172,204,242,288,342,416,516,629
1157,23540,31,40,51,65,83,106,136,164,183,211,245,285,331,385,461,570,694
1158,23542,3,5,9,14,23,37,60,98,160,219,300,411,562,770,1024,1294,1576
1159,22009,133,131,130,132,134,135,137,139,141,177,222,279,350,439,553,691,842
1160,22010,32,34,36,38,40,42,45,48,51,118,275,313,357,407,481,593,722
1161,22011,13,17,22,28,36,46,59,76,98,126,162,208,267,343,438,549,669
1162,22012,31,42,56,76,102,119,140,164,192,220,251,287,329,377,447,551,672
1163,22013,74,91,129,171,195,224,257,294,337,418,533,681,869,1109,1411,1765,2147
1164,22014,114,139,178,219,248,281,318,359,407,450,493,540,592,650,749,917,1116
1165,22015,12,17,25,38,56,83,122,180,266,324,395,482,587,716,884,1099,1337
1166,22017,69,77,86,97,110,125,142,161,183,211,243,280,322,371,441,545,664
1167,22018,60,88,135,198,266,358,482,604,680,845,1091,1407,1816,2343,3000,3756,4562
1168,22021,43,53,68,85,108,135,169,211,264,306,354,410,476,552,660,815,993
1169,22022,13,18,24,32,42,57,76,101,136,181,243,324,434,580,760,958,1167
1170,206379,6,9,13,21,33,51,80,125,194,261,350,470,631,847,1114,1404,1709
1171,22023,16,23,33,48,69,88,113,144,184,238,307,397,513,663,850,1066,1298
1172,22024,50,70,117,182,241,320,423,525,592,625,643,662,682,703,778,944,1148
1173,22028,468,533,578,610,643,644,643,662,684,729,774,818,898,986,1066,1129,1186
1174,21922,9,11,14,24,41,70,120,206,353,523,564,622,721,838,972,1071,1124
1175,22035,42,57,81,101,123,148,176,221,281,356,451,571,724,913,1108,1294,1480
1176,22037,35,41,46,55,67,81,99,119,143,171,205,245,293,350,410,476,547
1177,22038,168,261,404,546,726,907,1079,1281,1520,1804,2142,2542,3017,3567,4142,4767,5419
1178,22039,118,149,191,247,321,427,577,705,848,1019,1226,1474,1772,2122,2487,2873,3274
1179,22040,46,52,59,73,91,116,150,175,202,232,267,307,354,406,463,535,614
1180,22041,232,312,420,500,586,667,741,838,950,1077,1221,1384,1569,1772,1999,2292,2613
1181,22042,36,41,45,56,70,107,189,260,343,452,597,788,1039,1365,1699,1992,2275
1182,22043,72,82,94,109,127,153,190,217,244,274,309,347,391,439,493,568,652
1183,22044,1055,1419,1853,2405,3119,3989,5048,6033,7147,8467,10032,11885,14081,16618,19230,22009,24838
1184,22045,62,68,74,84,96,118,151,174,198,226,257,292,333,377,428,494,567
1185,22046,836,1022,1264,1575,1964,2399,2882,3388,3970,4653,5452,6389,7487,8741,10054,11515,13033
1186,204847,33,39,47,56,67,86,119,151,190,239,301,378,476,596,720,842,965
1187,22047,48,60,76,90,107,125,145,168,195,226,262,304,352,407,466,539,619
1188,22048,186,251,345,419,501,599,715,827,953,1097,1263,1454,1674,1921,2189,2514,2866
1189,22049,34,39,45,57,73,87,100,119,141,167,198,236,280,331,385,447,514
1190,22050,32,47,66,79,94,110,125,143,164,187,214,244,279,318,362,418,480
1191,22051,153,178,214,238,262,347,535,653,769,905,1066,1256,1480,1736,2008,2315,2640
1192,22052,83,93,105,123,145,190,272,339,414,504,615,749,913,1109,1312,1522,1740
1193,22053,14,24,41,54,67,87,115,141,170,206,250,303,367,442,522,607,697
1194,22054,233,278,333,426,550,670,779,919,1087,1286,1521,1798,2127,2506,2904,3346,3809
1195,22056,74,98,126,153,185,227,283,326,372,425,484,552,630,715,811,934,1069
1196,22057,29,34,41,53,71,97,135,167,202,245,297,361,437,528,623,725,831
1197,22058,155,160,164,178,196,232,293,328,361,397,437,480,528,579,642,736,843
1198,22059,76,88,101,122,146,169,188,219,257,302,355,417,489,573,662,766,878
1199,22060,33,35,37,55,88,112,121,138,160,184,212,244,282,324,370,428,492
1200,22063,171,220,283,360,455,528,613,721,849,1017,1216,1352,1504,1673,1853,2038,2221
1201,22064,16,21,29,40,68,94,122,155,195,223,254,281,312,345,389,453,534
1202,22065,258,314,382,461,552,654,770,914,1091,1285,1499,1749,2040,2356,2608,2869,3135
1203,22066,0,0,1,1,4,13,33,66,108,155,199,257,331,422,499,562,621
1204,22067,128,143,160,206,274,348,428,495,564,628,678,732,790,850,914,990,1067
1205,22069,54,70,91,122,167,215,267,318,373,426,463,504,549,596,645,701,758
1206,22070,15,28,53,86,135,178,209,233,255,277,299,323,349,375,404,440,477
1207,22072,59,69,80,96,116,143,177,206,235,267,298,332,370,412,453,495,536
1208,22073,41,50,62,82,112,139,160,191,231,266,288,312,337,364,392,427,463
1209,22076,42,49,56,73,98,130,169,206,247,286,318,353,393,435,477,521,564
1210,22078,1066,1368,1756,2284,2980,3696,4438,5116,5837,6582,7294,8081,8955,9897,10756,11534,12221
1211,22079,44,55,69,88,114,149,196,229,258,290,323,359,400,444,488,533,577
1212,22083,60,77,98,140,207,274,339,400,465,530,588,651,722,798,872,949,1024
1213,22084,42,57,78,103,135,152,190,212,237,234,265,295,327,363,399,444,499
1214,22085,104,112,121,151,188,225,264,311,365,401,430,470,513,559,606,672,753
1215,22087,33,41,51,63,78,97,120,149,184,225,253,285,320,358,396,442,497
1216,22088,116,135,155,149,145,172,197,225,257,294,334,362,392,424,458,507,570
1217,22089,63,72,83,96,109,126,144,164,186,211,248,276,307,340,373,415,467
1218,22090,35,54,81,104,131,134,173,199,228,246,268,288,310,333,358,397,447
1219,22093,54,61,70,95,129,167,229,280,342,425,464,530,605,688,767,855,958
1220,22096,178,213,254,298,349,415,492,549,612,661,721,792,869,951,1033,1142,1278
1221,22097,17,22,29,37,47,60,78,100,128,146,165,213,274,351,424,483,543
1222,22099,124,169,230,302,395,488,614,724,854,1001,1152,1294,1455,1630,1796,1987,2216
1223,22100,32,42,54,70,90,117,151,195,252,324,414,473,540,616,687,766,859
1224,22101,31,43,60,79,105,120,168,195,227,271,286,304,323,343,366,406,456
1225,22102,116,133,153,180,210,227,246,276,310,334,367,395,426,457,492,544,611
1226,22103,47,51,56,62,68,82,100,121,147,173,219,278,353,447,535,606,681
1227,22105,55,63,72,82,93,107,122,140,160,177,219,250,285,323,361,403,454
1228,22107,26,33,42,54,68,87,111,142,181,194,261,295,333,374,415,463,521
1229,22109,1544,1872,2274,2829,3534,4999,5955,6888,7973,9401,9962,10884,11891,12946,13942,15200,16756
1230,22125,107,119,134,164,200,209,345,392,444,509,605,700,811,936,1053,1173,1313
1231,22129,160,191,228,253,278,312,343,359,375,381,376,370,365,359,359,366,376
1232,22136,186,232,282,320,360,407,444,451,458,462,461,461,461,460,465,474,485
1233,22142,171,213,264,284,302,328,350,354,358,351,334,321,312,303,300,306,314
1234,22132,339,400,472,524,578,644,699,717,735,748,756,759,759,760,769,782,797
1235,22145,608,659,704,732,759,796,825,830,836,825,799,768,735,703,687,694,707
1236,22146,115,142,177,204,233,266,297,317,339,352,356,354,350,346,346,353,363
1237,22150,316,358,403,435,466,507,542,558,575,582,580,571,557,545,541,549,561
1238,22156,176,216,264,298,334,364,388,399,411,416,416,414,410,407,410,418,428
1239,22161,768,942,1119,1212,1300,1444,1565,1596,1628,1652,1666,1684,1703,1722,1751,1771,1791
1240,22164,293,359,423,470,519,565,602,617,633,641,640,637,633,628,631,641,654
1241,22167,1304,1405,1514,1657,1817,2103,2449,2518,2537,2600,2672,2742,2812,2884,2995,3108,3192
1242,22168,730,783,840,882,924,1008,1104,1139,1164,1206,1254,1272,1285,1299,1339,1395,1443
1243,23513,156,169,183,198,215,232,251,262,274,293,312,309,306,303,302,308,314
1244,22177,451,517,596,740,915,1069,1258,1722,2327,2418,2508,2493,2478,2463,2457,2473,2468
1245,22179,18,24,31,46,78,112,153,208,235,256,298,373,529,718,764,801,837
1246,23567,2,3,5,8,13,23,42,79,104,129,163,228,401,677,831,898,939
1250,21757,948,1046,1154,1365,1813,2418,3104,3440,3772,3697,3594,3450,3329,3216,3174,3213,3264
1251,21729,90,109,133,162,232,504,604,745,924,1041,1077,1080,1060,1039,1039,1062,1090
1252,21730,22,29,38,51,67,89,118,156,207,243,282,366,425,488,542,570,589
1253,21731,72,81,91,116,140,189,248,340,467,525,582,637,665,693,721,746,768
1254,21763,355,484,659,806,1048,1297,1582,1869,2203,2273,2323,2315,2279,2244,2245,2284,2328
1255,21764,131,172,224,294,400,501,641,813,1032,1186,1354,1433,1498,1564,1627,1674,1711
1256,21745,19,24,29,36,45,55,68,85,105,158,241,284,296,306,318,330,343
1258,21746,14,19,27,38,53,74,103,144,201,232,262,314,339,363,386,403,417
1259,21750,174,231,307,382,487,601,719,896,1122,1233,1343,1409,1471,1536,1599,1645,1682
1262,21735,53,60,67,83,103,130,165,195,230,253,278,309,321,333,346,360,373
1263,21738,83,123,182,213,255,308,363,431,511,561,612,623,648,676,704,729,750
1264,21755,16,24,35,53,78,116,171,254,313,324,332,320,332,346,362,376,390
1266,21758,1623,2302,3301,4707,6913,8894,11178,13326,15892,16839,18034,18957,19450,19964,20525,20965,21307
1270,21766,29,45,67,102,154,246,405,541,673,757,845,882,893,904,923,950,975
1272,21885,159,187,223,281,352,431,519,598,654,631,608,598,664,725,744,755,764
1273,22191,652,856,1002,1154,1396,1702,1865,1950,2040,2018,1949,1912,1889,1868,1873,1918,1939
1274,22194,128,151,167,183,213,250,277,298,321,325,320,320,324,327,335,349,359
1275,22214,120,140,155,172,207,253,283,304,327,328,320,318,319,320,326,339,349
1276,22225,204,233,266,304,345,368,389,405,408,384,362,350,349,349,348,354,360
1277,22228,229,266,309,359,413,441,467,489,505,506,506,511,520,527,530,537,545
1278,22232,230,271,320,378,443,494,542,573,597,600,602,607,612,615,616,622,630
1279,22233,41,57,79,111,155,200,248,277,304,323,338,344,356,367,373,380,387
1280,22239,149,181,219,267,321,362,402,429,448,441,435,426,416,405,389,375,361
1281,22240,59,82,115,160,220,268,322,374,419,428,437,445,453,460,463,470,477
1282,22241,573,638,711,792,881,966,1046,1098,1129,1104,1082,1096,1128,1157,1170,1180,1187
1283,22243,53,73,101,140,192,233,272,293,309,310,312,312,312,311,310,315,321
1284,22245,132,154,180,210,245,277,310,341,360,342,325,320,324,327,329,335,341
1285,22256,311,342,376,414,456,509,561,598,622,604,592,592,588,582,569,558,547
1286,22257,282,312,345,382,421,446,467,475,475,457,440,424,409,393,373,355,338
1287,22258,211,252,300,359,428,495,561,602,633,633,632,631,628,623,610,598,588
1288,22260,152,180,214,254,300,331,361,384,404,416,427,431,432,431,430,436,443
1289,22262,94,116,143,175,213,242,271,293,312,321,331,332,325,318,306,296,286
1290,22266,514,588,673,769,875,942,1007,1056,1092,1092,1096,1118,1142,1162,1169,1177,1185
1291,22267,215,250,290,336,389,435,478,502,521,525,528,531,533,533,531,538,545
1292,22268,255,293,336,386,441,490,538,574,598,592,586,581,578,572,560,548,538
1293,22385,209,233,261,291,325,362,402,444,476,470,463,463,473,482,486,494,501
1294,22282,230,276,330,395,469,521,569,599,623,632,641,677,741,808,850,867,876
1295,22283,290,357,438,538,655,734,812,868,910,911,911,932,972,1008,1028,1039,1047
1296,22285,98,123,156,197,247,282,316,338,354,351,347,342,334,325,313,302,291
1297,22286,159,184,214,248,288,336,382,406,423,419,415,413,415,415,414,420,427
1298,22288,97,128,170,225,295,350,403,430,455,475,496,507,509,509,507,513,521
1299,22293,275,296,318,341,366,389,411,427,438,432,424,415,408,400,386,374,363
1300,22294,85,103,127,155,189,223,259,293,332,382,438,500,568,642,693,712,720
1301,22299,5356,5749,6170,6622,7106,7623,8136,8580,8987,9201,10005,10751,11461,12166,12474,12382,12200
1302,22303,8,12,18,27,42,133,323,409,486,496,506,511,513,513,512,518,526
1303,22310,796,878,969,1070,1178,1273,1357,1401,1420,1375,1331,1290,1253,1212,1157,1107,1060
1304,22311,311,327,343,361,379,390,403,422,431,414,398,381,363,345,323,304,285
1305,22318,303,344,391,444,501,524,549,575,590,574,557,549,548,545,534,525,517
1306,22322,719,813,919,1039,1168,1250,1329,1387,1430,1428,1426,1442,1472,1497,1504,1511,1517
1307,22327,444,520,608,712,830,933,1032,1097,1144,1140,1136,1141,1153,1162,1161,1168,1175
1308,22330,107,130,159,194,235,274,310,326,338,336,334,328,318,308,293,281,268
1309,22331,219,246,277,311,350,410,470,512,543,546,548,549,548,546,537,529,521
1310,22335,190,226,269,320,379,437,491,520,539,531,522,518,517,515,506,498,491
1311,22336,498,571,655,751,857,937,1011,1054,1076,1044,1014,997,991,982,961,941,923
1312,22345,484,549,622,704,796,874,946,986,1022,1041,1061,1077,1089,1097,1096,1103,1110
1313,22348,146,183,229,286,356,410,462,492,516,518,521,523,525,525,524,530,537
1314,22351,658,741,835,940,1055,1146,1221,1241,1244,1208,1173,1160,1164,1164,1158,1163,1171
1315,22365,2903,3141,3398,3677,3980,4325,4645,4844,4989,4836,4719,4734,4872,4993,5020,4997,4955
1316,22354,473,533,602,679,763,816,863,887,901,890,878,861,839,815,781,750,720
1317,22362,111,131,154,182,214,248,284,315,338,333,328,326,327,327,326,331,337
1318,22363,81,106,137,177,227,260,293,316,333,331,330,334,343,351,356,362,369
1319,22367,108,126,148,172,201,232,266,295,321,334,348,369,397,425,444,454,462
1320,22369,2,4,8,16,32,65,120,179,241,258,277,293,306,319,327,334,341
1321,22374,27,48,85,150,260,382,519,580,635,662,689,708,719,728,730,738,746
1322,22375,196,225,259,298,343,387,431,469,497,493,489,500,523,546,559,569,577
1323,22376,235,279,332,395,465,493,518,531,533,507,483,482,500,517,527,536,543
1324,22259,210,239,271,307,348,384,417,436,445,430,416,407,404,399,389,380,371
1325,22377,96,124,162,211,273,320,374,429,478,491,504,534,579,626,656,670,678
1326,22378,418,489,573,670,782,887,985,1041,1078,1063,1049,1049,1062,1070,1070,1077,1085
1327,22380,131,155,184,218,256,281,307,333,354,356,358,374,403,432,451,461,469
1328,22360,136,173,221,282,356,416,484,559,621,627,633,628,616,601,578,558,539
1329,22328,124,146,172,203,238,261,282,293,302,307,313,314,312,309,301,295,289
1330,22386,124,146,172,202,237,270,303,328,344,332,321,326,344,362,374,382,389
1331,22387,210,254,307,372,447,505,562,603,629,614,599,592,592,590,587,593,601
1332,22389,461,534,618,716,823,884,939,973,999,1005,1010,1016,1021,1022,1018,1024,1032
1333,22390,115,129,144,161,181,212,243,265,282,287,291,296,301,306,309,315,321
1334,22391,37,53,74,104,145,180,217,246,272,287,303,312,314,315,316,321,327
1335,22393,332,396,472,563,666,732,797,847,880,867,854,862,888,911,922,932,940
1336,22395,55,66,78,92,110,133,157,174,189,197,206,228,267,311,343,357,364
1337,22396,338,377,420,468,521,564,602,620,630,623,616,606,592,577,555,535,515
1338,22248,628,712,808,916,1035,1135,1231,1303,1350,1326,1303,1312,1348,1379,1391,1400,1407
1339,22404,20,26,34,45,59,90,128,168,219,320,578,857,1044,1257,1484,1847,2268
1340,22416,20,26,35,51,84,136,196,283,409,533,639,765,909,1064,1166,1251,1321
1341,22427,51,54,58,77,129,208,284,388,529,669,795,942,1106,1280,1391,1488,1570
1342,22432,111,131,156,227,408,710,1055,1566,2325,3035,3567,4227,5227,6370,7133,7617,7940
1343,22415,20,29,42,54,62,74,105,149,212,274,326,390,471,560,620,669,710
1344,22417,5,7,11,16,24,35,52,78,115,155,193,237,273,310,333,359,382
1345,22418,11,14,18,23,31,43,65,98,147,194,231,273,312,353,378,406,433
1346,22420,80,90,101,116,136,163,218,292,391,472,524,585,664,743,791,845,895
1347,22421,119,129,141,197,348,594,851,1217,1742,2200,2509,2883,3452,4076,4475,4770,4988
1348,22422,5,8,12,17,25,37,54,80,118,156,189,236,342,488,609,675,718
1349,22423,8,11,16,24,36,53,80,120,181,247,309,380,433,486,518,555,590
1350,22426,148,152,157,190,272,383,501,655,856,1033,1168,1326,1543,1771,1912,2039,2146
1351,22429,4,6,10,17,30,49,59,70,84,115,174,254,300,350,383,414,441
1352,22433,12,18,26,37,54,79,116,169,247,322,382,451,515,580,621,665,705
1353,22434,30,45,66,99,147,211,257,313,381,438,482,529,582,631,658,701,743
1354,22439,214,235,359,473,610,782,957,1162,1405,1688,2029,2438,2929,3520,4246,5099,6046
1355,23241,432,523,638,751,878,975,1073,1107,1130,1128,1122,1136,1160,1182,1185,1190,1196
1356,22445,92,104,119,148,206,284,364,466,535,608,690,784,891,1007,1130,1288,1470
1357,22447,1016,1306,1634,1880,2074,2262,2415,2709,3016,3483,3918,4496,5079,5619,6057,6334,6578
1358,22448,194,215,239,260,282,325,377,407,437,436,430,426,414,401,388,393,404
1359,204111,10,14,19,26,35,48,65,87,112,144,185,238,306,383,444,536,652
1360,204112,32,41,52,66,84,107,136,174,224,287,368,473,607,760,879,1061,1288
1361,204113,3,5,9,15,25,39,59,90,114,145,184,233,296,366,421,507,617
1362,22476,31,38,48,58,68,80,94,116,149,192,247,317,408,511,592,715,869
1363,22477,55,71,94,144,256,445,551,747,1035,1147,1201,1415,1426,2138,2782,3441,4176
1364,22479,107,124,144,163,183,207,233,263,295,317,354,400,451,503,540,581,623
1365,22481,618,705,803,945,1114,1339,1609,1925,2155,2394,2715,3026,3345,3660,3860,4091,4322
1366,22482,484,573,677,761,856,1019,1214,1446,1723,2081,2370,2561,2739,2901,2996,3166,3349
1367,22483,89,102,116,120,125,145,169,194,199,204,227,255,287,319,342,369,397
1368,22486,1653,1880,2137,2432,2764,2975,3202,3446,3709,4529,5605,6726,7992,9399,10361,11032,11573
1369,22497,90,107,128,144,161,179,198,221,256,356,409,437,467,495,513,548,588
1370,22499,192,236,289,372,477,531,590,662,828,911,958,1024,1104,1179,1226,1305,1390
1371,22501,275,340,419,488,565,624,688,763,911,951,1084,1334,1666,2059,2352,2546,2701
1372,22503,14,15,18,20,22,27,32,38,47,75,146,217,290,383,459,506,544
1373,23941,24,33,46,64,89,125,174,243,339,472,577,645,710,775,818,875,935
1374,22505,117,148,187,239,306,372,451,551,743,800,897,989,1074,1155,1208,1286,1370
1375,22508,15,19,24,30,38,50,65,86,124,156,182,228,292,371,434,476,512
1376,22577,6,10,16,27,43,62,76,91,106,127,160,202,255,321,397,487,596
1377,22520,104,112,121,147,181,212,246,261,273,279,283,300,323,346,365,382,397
1378,22525,1809,2103,2468,2930,3482,3679,3837,3969,4101,4227,4355,4612,4934,5258,5478,5604,5685
1379,22526,227,258,294,344,404,420,432,405,376,363,353,350,351,351,353,366,380
1380,22531,164,179,196,214,234,256,281,296,309,310,308,315,326,335,344,358,372
