eYearBegin,eYearEnd,cityCodeOri,nameOri,cityCodeDes,nameDes,transportModeCode,length,notes
1940,,20489,Dalian,20517,Guangzhou Guangdong,1,1925,air
1940,,21891,Dar-el-Beida (Casablanca),21782,Tarabulus (Tripoli),1,1934,air
1940,,21782,Tarabulus (Tripoli),21891,Dar-el-Beida (Casablanca),1,1934,air
1940,,21206,Mumbai (Bombay),22635,Dubayy (Dubai),1,1934,air
1940,,22635,Dubayy (Dubai),21206,Mumbai (Bombay),1,1934,air
1940,,20937,Helsinki,205160,Busto Arsizio,1,1934,air
1940,,205160,Busto Arsizio,20937,Helsinki,1,1934,air
1940,,20837,Bogotá,20917,San Salvador,1,1940,air
1940,,20917,San Salvador,20837,Bogotá,1,1940,air
1940,,20464,Beijing,20667,Shenzhen,1,1944,air
1940,,20667,Shenzhen,20464,Beijing,1,1944,air
1940,,22966,Dallas-Fort Worth,23052,Los Angeles-Long Beach-Santa Ana,1,1945,air
1940,,23052,Los Angeles-Long Beach-Santa Ana,22966,Dallas-Fort Worth,1,1945,air
1940,,22966,Dallas-Fort Worth,23052,Los Angeles-Long Beach-Santa Ana,1,1945,air
1940,,23052,Los Angeles-Long Beach-Santa Ana,22966,Dallas-Fort Worth,1,1945,air
1940,,22966,Dallas-Fort Worth,23052,Los Angeles-Long Beach-Santa Ana,1,1945,air
1940,,23052,Los Angeles-Long Beach-Santa Ana,22966,Dallas-Fort Worth,1,1945,air
1940,,22922,Atlanta,22972,Denver-Aurora,1,1945,air
1940,,22972,Denver-Aurora,22922,Atlanta,1,1945,air
1940,,22922,Atlanta,22972,Denver-Aurora,1,1945,air
1940,,22922,Atlanta,22972,Denver-Aurora,1,1945,air
1940,,22972,Denver-Aurora,22922,Atlanta,1,1945,air
1940,,22972,Denver-Aurora,22922,Atlanta,1,1945,air
1940,,22691,Istanbul,20973,Marseille-Aix-en-Provence,1,1948,air
1940,,20973,Marseille-Aix-en-Provence,22691,Istanbul,1,1948,air
1940,,22966,Dallas-Fort Worth,23174,Washington D.C.,1,1948,air
1940,,23174,Washington D.C.,22966,Dallas-Fort Worth,1,1948,air
1940,,20590,Kunming,20656,Shanghai,1,1959,air
1940,,20656,Shanghai,20590,Kunming,1,1959,air
1940,,22299,Moskva (Moscow),204371,München (Munich),1,1960,air
1940,,204371,München (Munich),22299,Moskva (Moscow),1,1960,air
1940,,22299,Moskva (Moscow),204371,München (Munich),1,1960,air
1940,,204371,München (Munich),22299,Moskva (Moscow),1,1960,air
1940,,23174,Washington D.C.,23014,Houston,1,1961,air
1940,,23174,Washington D.C.,23014,Houston,1,1961,air
1940,,23014,Houston,23174,Washington D.C.,1,1961,air
1940,,23014,Houston,23174,Washington D.C.,1,1961,air
1940,,23052,Los Angeles-Long Beach-Santa Ana,205566,Puerto Vallarta,1,1965,air
1940,,205566,Puerto Vallarta,23052,Los Angeles-Long Beach-Santa Ana,1,1965,air
1940,,22520,Alicante,204765,Glasgow,1,1968,air
1940,,204765,Glasgow,22520,Alicante,1,1968,air
1940,,22959,Cleveland,22972,Denver-Aurora,1,1970,air
1940,,22972,Denver-Aurora,22959,Cleveland,1,1970,air
1940,,21137,Hong Kong,20464,Beijing,1,1971,air
1940,,20464,Beijing,21137,Hong Kong,1,1971,air
1940,,21137,Hong Kong,20464,Beijing,1,1971,air
1940,,20464,Beijing,21137,Hong Kong,1,1971,air
1940,,21137,Hong Kong,20464,Beijing,1,1971,air
1940,,20464,Beijing,21137,Hong Kong,1,1971,air
1940,,21137,Hong Kong,20464,Beijing,1,1971,air
1940,,20464,Beijing,21137,Hong Kong,1,1971,air
1940,,23052,Los Angeles-Long Beach-Santa Ana,22926,Austin,1,1971,air
1940,,23014,Houston,23043,Las Vegas,1,1973,air
1940,,23043,Las Vegas,23014,Houston,1,1973,air
1940,,23043,Las Vegas,23014,Houston,1,1973,air
1940,,23637,Haerbin,20727,Xianyang Shaanxi,1,1978,air
1940,,20727,Xianyang Shaanxi,23637,Haerbin,1,1978,air
1940,,204341,Hamburg,22691,Istanbul,1,1985,air
1940,,22691,Istanbul,204341,Hamburg,1,1985,air
1940,,21891,Dar-el-Beida (Casablanca),21588,Roma (Rome),1,1987,air
1940,,21588,Roma (Rome),21891,Dar-el-Beida (Casablanca),1,1987,air
1940,,21791,Macao,20464,Beijing,1,1987,air
1940,,20464,Beijing,21791,Macao,1,1987,air
1940,,21791,Macao,20464,Beijing,1,1987,air
1940,,20464,Beijing,21791,Macao,1,1987,air
1940,,205696,Denpasar,206411,Kuala Lumpur,1,1992,air
1940,,206411,Kuala Lumpur,205696,Denpasar,1,1992,air
1940,,20551,Hohhot,20704,Ürümqi (Wulumqi),1,1998,air
1940,,20704,Ürümqi (Wulumqi),20551,Hohhot,1,1998,air
1940,,22691,Istanbul,20972,Lyon,1,2009,air
1940,,20972,Lyon,22691,Istanbul,1,2009,air
1940,,22928,Baltimore,23014,Houston,1,2013,air
1940,,23014,Houston,22928,Baltimore,1,2013,air
1940,,22928,Baltimore,23014,Houston,1,2013,air
1940,,22860,London,20327,Sofia,1,2015,air
1940,,20327,Sofia,22860,London,1,2015,air
1940,,22299,Moskva (Moscow),204332,Frankfurt am Main,1,2021,air
1940,,204332,Frankfurt am Main,22299,Moskva (Moscow),1,2021,air
1940,,21700,Amman,22635,Dubayy (Dubai),1,2027,air
1940,,22635,Dubayy (Dubai),21700,Amman,1,2027,air
1940,,21700,Amman,22635,Dubayy (Dubai),1,2027,air
1940,,22635,Dubayy (Dubai),21700,Amman,1,2027,air
1940,,204312,Duesseldorf,22691,Istanbul,1,2039,air
1940,,22691,Istanbul,204312,Duesseldorf,1,2039,air
1940,,21523,Tehran,22691,Istanbul,1,2040,air
1940,,22691,Istanbul,21523,Tehran,1,2040,air
1940,,23099,Phoenix-Mesa,23152,St. Louis,1,2044,air
1940,,23152,St. Louis,23099,Phoenix-Mesa,1,2044,air
1940,,23068,Minneapolis-St. Paul,23099,Phoenix-Mesa,1,2057,air
1940,,23099,Phoenix-Mesa,23068,Minneapolis-St. Paul,1,2057,air
1940,,23068,Minneapolis-St. Paul,23099,Phoenix-Mesa,1,2057,air
1940,,23099,Phoenix-Mesa,23068,Minneapolis-St. Paul,1,2057,air
1940,,23068,Minneapolis-St. Paul,23099,Phoenix-Mesa,1,2057,air
1940,,23099,Phoenix-Mesa,23068,Minneapolis-St. Paul,1,2057,air
1940,,20480,Chengdu,20704,Ürümqi (Wulumqi),1,2058,air
1940,,20704,Ürümqi (Wulumqi),20480,Chengdu,1,2058,air
1940,,22812,Al-Qahirah (Cairo),22179,Ad-Dawhah (Doha),1,2064,air
1940,,22179,Ad-Dawhah (Doha),22812,Al-Qahirah (Cairo),1,2064,air
1940,,21758,Seoul,20667,Shenzhen,1,2078,air
1940,,20667,Shenzhen,21758,Seoul,1,2078,air
1940,,23043,Las Vegas,23068,Minneapolis-St. Paul,1,2081,air
1940,,23068,Minneapolis-St. Paul,23043,Las Vegas,1,2081,air
1940,,22632,Abu Zaby (Abu Dhabi),22042,Islamabad,1,2082,air
1940,,22042,Islamabad,22632,Abu Zaby (Abu Dhabi),1,2082,air
1940,,20484,Chongqing,21758,Seoul,1,2085,air
1940,,21758,Seoul,20484,Chongqing,1,2085,air
1940,,20590,Kunming,20464,Beijing,1,2087,air
1940,,20590,Kunming,20464,Beijing,1,2087,air
1940,,20464,Beijing,20590,Kunming,1,2087,air
1940,,20590,Kunming,20464,Beijing,1,2087,air
1940,,20464,Beijing,20590,Kunming,1,2087,air
1940,,22691,Istanbul,22427,Al-Madinah (Medina),1,2089,air
1940,,22427,Al-Madinah (Medina),22691,Istanbul,1,2089,air
1940,,21671,Tokyo,20464,Beijing,1,2093,air
1940,,20464,Beijing,21671,Tokyo,1,2093,air
1940,,23014,Houston,23129,San Diego,1,2094,air
1940,,23129,San Diego,23014,Houston,1,2094,air
1940,,21137,Hong Kong,21758,Seoul,1,2095,air
1940,,21758,Seoul,21137,Hong Kong,1,2095,air
1940,,21137,Hong Kong,21758,Seoul,1,2095,air
1940,,21758,Seoul,21137,Hong Kong,1,2095,air
1940,,21137,Hong Kong,21758,Seoul,1,2095,air
1940,,21758,Seoul,21137,Hong Kong,1,2095,air
1940,,20704,Ürümqi (Wulumqi),20727,Xianyang Shaanxi,1,2096,air
1940,,20727,Xianyang Shaanxi,20704,Ürümqi (Wulumqi),1,2096,air
1940,,20704,Ürümqi (Wulumqi),20727,Xianyang Shaanxi,1,2096,air
1940,,20727,Xianyang Shaanxi,20704,Ürümqi (Wulumqi),1,2096,air
1940,,21113,Athínai (Athens),20985,Paris,1,2100,air
1940,,20985,Paris,21113,Athínai (Athens),1,2100,air
1940,,22812,Al-Qahirah (Cairo),23239,Sana'a',1,2103,air
1940,,23239,Sana'a',22812,Al-Qahirah (Cairo),1,2103,air
1940,,22632,Abu Zaby (Abu Dhabi),22046,Lahore,1,2110,air
1940,,22046,Lahore,22632,Abu Zaby (Abu Dhabi),1,2110,air
1940,,22632,Abu Zaby (Abu Dhabi),22046,Lahore,1,2110,air
1940,,22046,Lahore,22632,Abu Zaby (Abu Dhabi),1,2110,air
1940,,22632,Abu Zaby (Abu Dhabi),22046,Lahore,1,2110,air
1940,,22046,Lahore,22632,Abu Zaby (Abu Dhabi),1,2110,air
1940,,22632,Abu Zaby (Abu Dhabi),22046,Lahore,1,2110,air
1940,,22046,Lahore,22632,Abu Zaby (Abu Dhabi),1,2110,air
1940,,22632,Abu Zaby (Abu Dhabi),22046,Lahore,1,2110,air
1940,,22046,Lahore,22632,Abu Zaby (Abu Dhabi),1,2110,air
1940,,22972,Denver-Aurora,23100,Pittsburgh,1,2121,air
1940,,23100,Pittsburgh,22972,Denver-Aurora,1,2121,air
1940,,23160,Tampa-St. Petersburg,23068,Minneapolis-St. Paul,1,2121,air
1940,,22765,Kyiv (Kiev),22860,London,1,2133,air
1940,,22860,London,22765,Kyiv (Kiev),1,2133,air
1940,,22966,Dallas-Fort Worth,23098,Philadelphia,1,2134,air
1940,,23098,Philadelphia,22966,Dallas-Fort Worth,1,2134,air
1940,,22966,Dallas-Fort Worth,23098,Philadelphia,1,2134,air
1940,,23098,Philadelphia,22966,Dallas-Fort Worth,1,2134,air
1940,,21700,Amman,21782,Tarabulus (Tripoli),1,2135,air
1940,,21782,Tarabulus (Tripoli),21700,Amman,1,2135,air
1940,,21758,Seoul,21791,Macao,1,2139,air
1940,,21791,Macao,21758,Seoul,1,2139,air
1940,,23014,Houston,23453,Mission Viejo,1,2149,air
1940,,23453,Mission Viejo,23014,Houston,1,2149,air
1940,,22691,Istanbul,21769,Al Kuwayt (Kuwait City),1,2154,air
1940,,21769,Al Kuwayt (Kuwait City),22691,Istanbul,1,2154,air
1940,,23014,Houston,23098,Philadelphia,1,2156,air
1940,,23098,Philadelphia,23014,Houston,1,2156,air
1940,,206167,Sydney,21957,Auckland,1,2156,air
1940,,21957,Auckland,206167,Sydney,1,2156,air
1940,,206167,Sydney,21957,Auckland,1,2156,air
1940,,21957,Auckland,206167,Sydney,1,2156,air
1940,,206167,Sydney,21957,Auckland,1,2156,air
1940,,22922,Atlanta,21853,Ciudad de México (Mexico City),1,2160,air
1940,,21853,Ciudad de México (Mexico City),22922,Atlanta,1,2160,air
1940,,22922,Atlanta,21853,Ciudad de México (Mexico City),1,2160,air
1940,,21853,Ciudad de México (Mexico City),22922,Atlanta,1,2160,air
1940,,21853,Ciudad de México (Mexico City),22922,Atlanta,1,2160,air
1940,,22922,Atlanta,21853,Ciudad de México (Mexico City),1,2160,air
1940,,21853,Ciudad de México (Mexico City),22922,Atlanta,1,2160,air
1940,,21853,Ciudad de México (Mexico City),22922,Atlanta,1,2160,air
1940,,23217,Caracas,20870,La Habana (Havana),1,2163,air
1940,,20870,La Habana (Havana),23217,Caracas,1,2163,air
1940,,20985,Paris,22365,Sankt Peterburg (Saint Petersburg),1,2164,air
1940,,22365,Sankt Peterburg (Saint Petersburg),20985,Paris,1,2164,air
1940,,23052,Los Angeles-Long Beach-Santa Ana,23028,Kansas City,1,2176,air
1940,,23028,Kansas City,23052,Los Angeles-Long Beach-Santa Ana,1,2176,air
1940,,22550,Malaga,204341,Hamburg,1,2177,air
1940,,204341,Hamburg,22550,Malaga,1,2177,air
1940,,20144,Bruxelles-Brussel,22691,Istanbul,1,2179,air
1940,,22691,Istanbul,20144,Bruxelles-Brussel,1,2179,air
1940,,20109,Al-Manamah (Manama),22051,Peshawar,1,2190,air
1940,,22051,Peshawar,20109,Al-Manamah (Manama),1,2190,air
1940,,21773,Bayrut (Beirut),21588,Roma (Rome),1,2196,air
1940,,21588,Roma (Rome),21773,Bayrut (Beirut),1,2196,air
1940,,21773,Bayrut (Beirut),21588,Roma (Rome),1,2196,air
1940,,21588,Roma (Rome),21773,Bayrut (Beirut),1,2196,air
1940,,22658,Antalya,204296,Berlin,1,2197,air
1940,,204296,Berlin,22658,Antalya,1,2197,air
1940,,204341,Hamburg,22167,Lisboa (Lisbon),1,2198,air
1940,,22167,Lisboa (Lisbon),204341,Hamburg,1,2198,air
1940,,204341,Hamburg,22167,Lisboa (Lisbon),1,2198,air
1940,,22167,Lisboa (Lisbon),204341,Hamburg,1,2198,air
1940,,21228,Delhi,22635,Dubayy (Dubai),1,2200,air
1940,,22635,Dubayy (Dubai),21228,Delhi,1,2200,air
1940,,23217,Caracas,23064,Miami,1,2205,air
1940,,23064,Miami,23217,Caracas,1,2205,air
1940,,23014,Houston,23052,Los Angeles-Long Beach-Santa Ana,1,2206,air
1940,,23052,Los Angeles-Long Beach-Santa Ana,23014,Houston,1,2206,air
1940,,23014,Houston,23052,Los Angeles-Long Beach-Santa Ana,1,2206,air
1940,,23052,Los Angeles-Long Beach-Santa Ana,23014,Houston,1,2206,air
1940,,21930,Amsterdam,22691,Istanbul,1,2211,air
1940,,22691,Istanbul,21930,Amsterdam,1,2211,air
1940,,23152,St. Louis,23043,Las Vegas,1,2213,air
1940,,20827,Medellín,23064,Miami,1,2228,air
1940,,23064,Miami,20827,Medellín,1,2228,air
1940,,22525,Barcelona,22691,Istanbul,1,2233,air
1940,,22691,Istanbul,22525,Barcelona,1,2233,air
1940,,23099,Phoenix-Mesa,20373,Edmonton,1,2237,air
1940,,20373,Edmonton,23099,Phoenix-Mesa,1,2237,air
1940,,23068,Minneapolis-St. Paul,23140,Seattle,1,2239,air
1940,,23140,Seattle,23068,Minneapolis-St. Paul,1,2239,air
1940,,23068,Minneapolis-St. Paul,23140,Seattle,1,2239,air
1940,,23140,Seattle,23068,Minneapolis-St. Paul,1,2239,air
1940,,20370,Calgary,22956,Chicago,1,2250,air
1940,,20370,Calgary,22956,Chicago,1,2250,air
1940,,22966,Dallas-Fort Worth,23083,New York-Newark,1,2251,air
1940,,23083,New York-Newark,22966,Dallas-Fort Worth,1,2251,air
1940,,21549,Tel Aviv-Yafo (Tel Aviv-Jaffa),21588,Roma (Rome),1,2252,air
1940,,21588,Roma (Rome),21549,Tel Aviv-Yafo (Tel Aviv-Jaffa),1,2252,air
1940,,21549,Tel Aviv-Yafo (Tel Aviv-Jaffa),21588,Roma (Rome),1,2252,air
1940,,22549,Madrid,20327,Sofia,1,2253,air
1940,,20327,Sofia,22549,Madrid,1,2253,air
1940,,22549,Madrid,20327,Sofia,1,2253,air
1940,,20327,Sofia,22549,Madrid,1,2253,air
1940,,20985,Paris,22691,Istanbul,1,2253,air
1940,,22691,Istanbul,20985,Paris,1,2253,air
1940,,20985,Paris,22691,Istanbul,1,2253,air
1940,,22691,Istanbul,20985,Paris,1,2253,air
1940,,22179,Ad-Dawhah (Doha),22042,Islamabad,1,2279,air
1940,,22042,Islamabad,22179,Ad-Dawhah (Doha),1,2279,air
1940,,23083,New York-Newark,23014,Houston,1,2282,air
1940,,23014,Houston,23083,New York-Newark,1,2282,air
1940,,23014,Houston,23083,New York-Newark,1,2282,air
1940,,23083,New York-Newark,23014,Houston,1,2282,air
1940,,21957,Auckland,206170,Brisbane,1,2290,air
1940,,206170,Brisbane,21957,Auckland,1,2290,air
1940,,21957,Auckland,206170,Brisbane,1,2290,air
1940,,206170,Brisbane,21957,Auckland,1,2290,air
1940,,23068,Minneapolis-St. Paul,23102,Portland,1,2290,air
1940,,23102,Portland,23068,Minneapolis-St. Paul,1,2290,air
1940,,21853,Ciudad de México (Mexico City),21871,Tijuana,1,2299,air
1940,,21871,Tijuana,21853,Ciudad de México (Mexico City),1,2299,air
1940,,22860,London,21896,Marrakech,1,2302,air
1940,,21896,Marrakech,22860,London,1,2302,air
1940,,20484,Chongqing,20704,Ürümqi (Wulumqi),1,2307,air
1940,,20704,Ürümqi (Wulumqi),20484,Chongqing,1,2307,air
1940,,23237,Adan (Aden),21700,Amman,1,2323,air
1940,,21700,Amman,23237,Adan (Aden),1,2323,air
1940,,22957,Cincinnati,23126,Salt Lake City,1,2332,air
1940,,22179,Ad-Dawhah (Doha),22046,Lahore,1,2333,air
1940,,22046,Lahore,22179,Ad-Dawhah (Doha),1,2333,air
1940,,22956,Chicago,23099,Phoenix-Mesa,1,2334,air
1940,,23099,Phoenix-Mesa,22956,Chicago,1,2334,air
1940,,22956,Chicago,23099,Phoenix-Mesa,1,2334,air
1940,,23099,Phoenix-Mesa,22956,Chicago,1,2334,air
1940,,22956,Chicago,23099,Phoenix-Mesa,1,2334,air
1940,,23099,Phoenix-Mesa,22956,Chicago,1,2334,air
1940,,22956,Chicago,23099,Phoenix-Mesa,1,2334,air
1940,,23099,Phoenix-Mesa,22956,Chicago,1,2334,air
1940,,22966,Dallas-Fort Worth,23130,San Francisco-Oakland,1,2341,air
1940,,23130,San Francisco-Oakland,22966,Dallas-Fort Worth,1,2341,air
1940,,22966,Dallas-Fort Worth,23130,San Francisco-Oakland,1,2341,air
1940,,23130,San Francisco-Oakland,22966,Dallas-Fort Worth,1,2341,air
1940,,23130,San Francisco-Oakland,22966,Dallas-Fort Worth,1,2341,air
1940,,22966,Dallas-Fort Worth,23130,San Francisco-Oakland,1,2341,air
1940,,23130,San Francisco-Oakland,22966,Dallas-Fort Worth,1,2341,air
1940,,21700,Amman,21588,Roma (Rome),1,2350,air
1940,,21588,Roma (Rome),21700,Amman,1,2350,air
1940,,22926,Austin,23131,San Jose,1,2358,air
1940,,21826,Cancún,23098,Philadelphia,1,2364,air
1940,,23098,Philadelphia,21826,Cancún,1,2364,air
1940,,21826,Cancún,23098,Philadelphia,1,2364,air
1940,,23098,Philadelphia,21826,Cancún,1,2364,air
1940,,20119,Dhaka,22044,Karachi,1,2365,air
1940,,22044,Karachi,20119,Dhaka,1,2365,air
1940,,22691,Istanbul,22421,Jiddah,1,2373,air
1940,,22421,Jiddah,22691,Istanbul,1,2373,air
1940,,21588,Roma (Rome),22299,Moskva (Moscow),1,2377,air
1940,,22299,Moskva (Moscow),21588,Roma (Rome),1,2377,air
1940,,22812,Al-Qahirah (Cairo),20107,Wien (Vienna),1,2383,air
1940,,20107,Wien (Vienna),22812,Al-Qahirah (Cairo),1,2383,air
1940,,204118,Samut Prakan,20414,Colombo,1,2387,air
1940,,20414,Colombo,204118,Samut Prakan,1,2387,air
1940,,22974,Detroit,23126,Salt Lake City,1,2390,air
1940,,23126,Salt Lake City,22974,Detroit,1,2390,air
1940,,23174,Washington D.C.,22972,Denver-Aurora,1,2396,air
1940,,22972,Denver-Aurora,23174,Washington D.C.,1,2396,air
1940,,22972,Denver-Aurora,23174,Washington D.C.,1,2396,air
1940,,23174,Washington D.C.,22972,Denver-Aurora,1,2396,air
1940,,23099,Phoenix-Mesa,23017,Indianapolis,1,2409,air
1940,,20464,Beijing,20704,Ürümqi (Wulumqi),1,2411,air
1940,,20704,Ürümqi (Wulumqi),20464,Beijing,1,2411,air
1940,,20464,Beijing,20704,Ürümqi (Wulumqi),1,2411,air
1940,,20704,Ürümqi (Wulumqi),20464,Beijing,1,2411,air
1940,,20464,Beijing,20704,Ürümqi (Wulumqi),1,2411,air
1940,,20704,Ürümqi (Wulumqi),20464,Beijing,1,2411,air
1940,,20853,Kinshasa,21711,Nairobi,1,2412,air
1940,,22926,Austin,23130,San Francisco-Oakland,1,2415,air
1940,,23130,San Francisco-Oakland,22926,Austin,1,2415,air
1940,,21700,Amman,22646,Tunis,1,2419,air
1940,,22646,Tunis,21700,Amman,1,2419,air
1940,,22928,Baltimore,22972,Denver-Aurora,1,2424,air
1940,,22972,Denver-Aurora,22928,Baltimore,1,2424,air
1940,,23083,New York-Newark,22926,Austin,1,2432,air
1940,,20837,Bogotá,23064,Miami,1,2444,air
1940,,23064,Miami,20837,Bogotá,1,2444,air
1940,,23043,Las Vegas,22956,Chicago,1,2446,air
1940,,22956,Chicago,23043,Las Vegas,1,2446,air
1940,,23043,Las Vegas,22956,Chicago,1,2446,air
1940,,22956,Chicago,23043,Las Vegas,1,2446,air
1940,,22972,Denver-Aurora,23160,Tampa-St. Petersburg,1,2448,air
1940,,23160,Tampa-St. Petersburg,22972,Denver-Aurora,1,2448,air
1940,,22432,Ar-Riyadh (Riyadh),22691,Istanbul,1,2449,air
1940,,23052,Los Angeles-Long Beach-Santa Ana,23068,Minneapolis-St. Paul,1,2449,air
1940,,23068,Minneapolis-St. Paul,23052,Los Angeles-Long Beach-Santa Ana,1,2449,air
1940,,22966,Dallas-Fort Worth,20370,Calgary,1,2451,air
1940,,20370,Calgary,22966,Dallas-Fort Worth,1,2451,air
1940,,20370,Calgary,22966,Dallas-Fort Worth,1,2451,air
1940,,206411,Kuala Lumpur,20414,Colombo,1,2455,air
1940,,23129,San Diego,23068,Minneapolis-St. Paul,1,2463,air
1940,,23129,San Diego,23068,Minneapolis-St. Paul,1,2463,air
1940,,22078,Lima,20439,Santiago,1,2468,air
1940,,20439,Santiago,22078,Lima,1,2468,air
1940,,21138,Budapest,22167,Lisboa (Lisbon),1,2470,air
1940,,22167,Lisboa (Lisbon),21138,Budapest,1,2470,air
1940,,22486,Johannesburg,20049,Luanda,1,2484,air
1940,,20049,Luanda,22486,Johannesburg,1,2484,air
1940,,20985,Paris,22299,Moskva (Moscow),1,2487,air
1940,,22299,Moskva (Moscow),20985,Paris,1,2487,air
1940,,22177,San Juan,22922,Atlanta,1,2488,air
1940,,22177,San Juan,22922,Atlanta,1,2488,air
1940,,22177,San Juan,22922,Atlanta,1,2488,air
1940,,21826,Cancún,23083,New York-Newark,1,2488,air
1940,,23083,New York-Newark,21826,Cancún,1,2488,air
1940,,22972,Denver-Aurora,23091,Orlando,1,2492,air
1940,,23091,Orlando,22972,Denver-Aurora,1,2492,air
1940,,21137,Hong Kong,206459,Kinki M.M.A. (Osaka),1,2493,air
1940,,206459,Kinki M.M.A. (Osaka),21137,Hong Kong,1,2493,air
1940,,21137,Hong Kong,206459,Kinki M.M.A. (Osaka),1,2493,air
1940,,206459,Kinki M.M.A. (Osaka),21137,Hong Kong,1,2493,air
1940,,22691,Istanbul,22860,London,1,2498,air
1940,,22860,London,22691,Istanbul,1,2498,air
1940,,22299,Moskva (Moscow),22860,London,1,2501,air
1940,,22860,London,22299,Moskva (Moscow),1,2501,air
1940,,22860,London,22299,Moskva (Moscow),1,2501,air
1940,,22299,Moskva (Moscow),22860,London,1,2501,air
1940,,22860,London,22299,Moskva (Moscow),1,2501,air
1940,,22299,Moskva (Moscow),22860,London,1,2501,air
1940,,22860,London,22299,Moskva (Moscow),1,2501,air
1940,,22299,Moskva (Moscow),22860,London,1,2501,air
1940,,20812,Cali,23064,Miami,1,2516,air
1940,,23064,Miami,20812,Cali,1,2516,air
1940,,20812,Cali,23064,Miami,1,2516,air
1940,,23064,Miami,20812,Cali,1,2516,air
1940,,20812,Cali,23064,Miami,1,2516,air
1940,,23064,Miami,20812,Cali,1,2516,air
1940,,20921,Addis Ababa,22635,Dubayy (Dubai),1,2516,air
1940,,22635,Dubayy (Dubai),20921,Addis Ababa,1,2516,air
1940,,21137,Hong Kong,206411,Kuala Lumpur,1,2519,air
1940,,206411,Kuala Lumpur,21137,Hong Kong,1,2519,air
1940,,22520,Alicante,22028,Oslo,1,2525,air
1940,,22028,Oslo,22520,Alicante,1,2525,air
1940,,22972,Denver-Aurora,23098,Philadelphia,1,2534,air
1940,,23098,Philadelphia,22972,Denver-Aurora,1,2534,air
1940,,204118,Samut Prakan,20684,Taipei,1,2535,air
1940,,20684,Taipei,204118,Samut Prakan,1,2535,air
1940,,23098,Philadelphia,22177,San Juan,1,2542,air
1940,,22177,San Juan,23098,Philadelphia,1,2542,air
1940,,23098,Philadelphia,22177,San Juan,1,2542,air
1940,,22177,San Juan,23098,Philadelphia,1,2542,air
1940,,22922,Atlanta,23126,Salt Lake City,1,2542,air
1940,,23126,Salt Lake City,22922,Atlanta,1,2542,air
1940,,23126,Salt Lake City,22922,Atlanta,1,2542,air
1940,,22922,Atlanta,23126,Salt Lake City,1,2542,air
1940,,23126,Salt Lake City,22922,Atlanta,1,2542,air
1940,,23128,San Antonio,23083,New York-Newark,1,2545,air
1940,,23068,Minneapolis-St. Paul,23130,San Francisco-Oakland,1,2547,air
1940,,23130,San Francisco-Oakland,23068,Minneapolis-St. Paul,1,2547,air
1940,,23068,Minneapolis-St. Paul,23130,San Francisco-Oakland,1,2547,air
1940,,23130,San Francisco-Oakland,23068,Minneapolis-St. Paul,1,2547,air
1940,,22922,Atlanta,23099,Phoenix-Mesa,1,2555,air
1940,,22922,Atlanta,23099,Phoenix-Mesa,1,2555,air
1940,,22922,Atlanta,23099,Phoenix-Mesa,1,2555,air
1940,,22922,Atlanta,23099,Phoenix-Mesa,1,2555,air
1940,,20517,Guangzhou Guangdong,20471,Changchun,1,2557,air
1940,,20471,Changchun,20517,Guangzhou Guangdong,1,2557,air
1940,,22939,Boston,23014,Houston,1,2580,air
1940,,23014,Houston,22939,Boston,1,2580,air
1940,,20287,São Paulo,20439,Santiago,1,2584,air
1940,,20439,Santiago,20287,São Paulo,1,2584,air
1940,,20287,São Paulo,20439,Santiago,1,2584,air
1940,,20439,Santiago,20287,São Paulo,1,2584,air
1940,,23014,Houston,23121,Sacramento,1,2584,air
1940,,23121,Sacramento,23014,Houston,1,2584,air
1940,,23083,New York-Newark,22177,San Juan,1,2586,air
1940,,21137,Hong Kong,22447,Singapore,1,2588,air
1940,,22447,Singapore,21137,Hong Kong,1,2588,air
1940,,21137,Hong Kong,22447,Singapore,1,2588,air
1940,,22447,Singapore,21137,Hong Kong,1,2588,air
1940,,23014,Houston,23131,San Jose,1,2588,air
1940,,23131,San Jose,23014,Houston,1,2588,air
1940,,20119,Dhaka,206411,Kuala Lumpur,1,2589,air
1940,,206411,Kuala Lumpur,20119,Dhaka,1,2589,air
1940,,20119,Dhaka,206411,Kuala Lumpur,1,2589,air
1940,,22447,Singapore,20667,Shenzhen,1,2608,air
1940,,20667,Shenzhen,22447,Singapore,1,2608,air
1940,,22447,Singapore,20667,Shenzhen,1,2608,air
1940,,20667,Shenzhen,22447,Singapore,1,2608,air
1940,,20921,Addis Ababa,20420,N'Djaména,1,2613,air
1940,,20420,N'Djaména,20921,Addis Ababa,1,2613,air
1940,,22972,Denver-Aurora,23083,New York-Newark,1,2619,air
1940,,22972,Denver-Aurora,23083,New York-Newark,1,2619,air
1940,,23083,New York-Newark,22972,Denver-Aurora,1,2619,air
1940,,23083,New York-Newark,22972,Denver-Aurora,1,2619,air
1940,,21957,Auckland,206168,Melbourne,1,2626,air
1940,,206168,Melbourne,21957,Auckland,1,2626,air
1940,,22299,Moskva (Moscow),21549,Tel Aviv-Yafo (Tel Aviv-Jaffa),1,2642,air
1940,,21549,Tel Aviv-Yafo (Tel Aviv-Jaffa),22299,Moskva (Moscow),1,2642,air
1940,,21549,Tel Aviv-Yafo (Tel Aviv-Jaffa),22299,Moskva (Moscow),1,2642,air
